Country,Good type,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15
Estonia,Services for the maintenance and repair of the dwelling,100,99.9364676,101.4612452,101.5353664,101.5353664,101.5353664,101.6094875,102.0965693,102.0965693,102.3612876,102.4565862,102.9648454,104.7119864,105.1990682,105.1990682,105.1990682,105.1990682,105.1990682,105.3155443,105.3155443,106.6709022,107.3274036,107.6662431,107.6662431
Estonia,Services of plumbers,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,Services of electricians,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,Maintenance services for heating systems,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,Services of painters,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,Services of carpenters,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,Other services for maintenance and repair of the dwelling,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Water supply and miscellaneous services relating to the dwelling,100,100.184767,100.2360912,100.246356,101.2523096,101.2523096,101.2523096,101.0367481,101.0367481,101.6218436,102.0324369,102.0427017,102.1966742,102.2890577,102.2993225,101.9913775,101.9913775,102.2787929,102.2890577,102.4635598,103.1615685,103.5413673,103.6337508,103.6337508
Estonia,Water supply,100,100,100,100,100.3083565,100.3083565,100.3083565,100.9456265,100.9456265,102.1276596,102.7854867,102.7854867,102.7854867,102.7854867,102.7854867,102.7854867,102.7854867,102.7854867,102.7854867,102.7854867,102.7854867,102.7854867,102.7854867,102.7854867
Estonia,Refuse collection,100,100,100,100,100,100,100,95.76492537,95.76492537,95.76492537,95.76492537,95.81156716,95.81156716,95.81156716,95.81156716,92.91977612,92.91977612,92.91977612,92.91977612,92.91977612,91.83768657,91.83768657,91.83768657,91.83768657
Estonia,Sewerage collection,100,100,100,100,103.0029711,103.0029711,103.0029711,103.7775891,103.7775891,104.9023769,105.9847199,105.9847199,105.9847199,105.9847199,105.9847199,105.9847199,105.9847199,105.9847199,105.9847199,106.2924448,106.2924448,106.2924448,106.2924448,106.2924448
Estonia,Other services relating to the dwelling n.e.c.,100,100.434333,100.5480869,100.5894519,101.14788,101.14788,101.14788,101.14788,101.1582213,101.3133402,101.3753878,101.3753878,101.737332,101.9544984,101.9544984,102.0682523,102.0889349,102.7404343,102.7507756,102.9886246,104.901758,105.7807653,105.9979317,105.9979317
Estonia,Maintenance charges in multi-occupied buildings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Security services,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Other services related to dwelling,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,"Electricity, gas and other fuels",100,98.64737041,98.00416194,97.16231555,97.76768823,97.84335982,99.05410518,98.4487325,99.22436625,98.82709043,98.52440409,98.71358305,97.6636398,96.93530079,96.00832387,95.62996595,96.26371547,93.67196368,93.61520999,94.23004162,94.24895952,93.88006054,92.66931517,90.25728339
Estonia,Electricity,100,97.57417429,96.42657212,95.00839709,96.55719351,96.16532935,98.94569882,97.29427132,99.32823288,98.40455309,97.05168875,97.4248927,95.40026124,94.33662997,92.05075574,92.28400821,93.87012502,90.03545438,91.98544505,93.64620265,94.62586303,96.92106736,95.11102818,89.35435716
Estonia,Gas,100,100.7184673,100.7273372,100.6918574,99.74277098,99.76938088,100.5055881,100.5588079,100.5588079,100.9490864,100.9490864,101.4458045,96.35444385,96.35444385,96.35444385,96.35444385,96.35444385,96.35444385,80.92957247,80.92957247,81.10697179,81.10697179,81.10697179,81.10697179
Estonia,Natural gas and town gas,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,"Liquefied hydrocarbons (butane, propane, etc.)",:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Liquid fuels,100,101.0610869,99.48433161,97.90757636,97.23324078,98.52241174,97.44149147,97.00515668,97.24315748,93.47481158,91.51130504,83.43911146,73.02657676,79.05593019,81.29710432,80.95993653,120.6862356,117.00714,114.5775486,106.9119397,106.3566045,104.7798493,107.0309401,98.32407775
Estonia,Solid fuels,100,100.0290867,97.46945899,97.5373279,96.54838084,96.20903626,96.52898972,96.28660074,97.21737444,97.10102773,97.2755478,97.18828776,97.23676556,98.03180143,97.90575916,97.92515028,96.64533644,96.59685864,96.56777196,96.75198759,96.74229203,96.76168315,96.67442311,95.6273027
Estonia,Coal,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Other solid fuels,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Heat energy,100,98.97430982,99.21395706,98.57170245,98.95513804,99.52070552,99.65490798,99.82745399,99.53029141,99.50153374,100.0287577,100.2492331,100.4697086,99.45360429,99.40567485,98.33205521,97.9773773,95.60966258,95.5904908,95.56173313,94.69900307,91.79447853,90.64417178,90.76878834
Estonia,"Furnishings, household equipment and routine household maintenance",100,100.4596997,100.4903463,100.6742262,100.9193993,100.6129329,100.5925018,100.745735,101.1441414,101.2973746,101.3995301,101.4403923,101.5731944,101.603841,101.4403923,102.0226785,101.8387987,101.9409541,102.1146184,102.3189294,102.4925937,102.441516,103.0442333,103.0238022
Estonia,"Furniture and furnishings, carpets and other floor coverings",100,99.7757619,100.2242381,100.2853939,100.2446234,100.3567424,100.9275303,100.6625217,100.6625217,101.0192641,101.2536948,101.3963918,101.6715931,101.5696667,101.4677403,101.6206299,101.6817858,101.8958312,101.8244827,102.5379676,101.9977576,102.3748853,102.4768117,101.9977576
Estonia,Furniture and furnishings,100,99.7051647,100.1118341,100.0711671,100.0203335,100.0915006,100.6913379,100.4066694,100.49817,100.843839,101.0166734,101.1590077,101.4131761,101.3115087,101.2403416,101.3623424,101.4436763,101.5961773,101.5555104,102.2773485,101.7588451,102.1248475,102.2265148,101.7080114
Estonia,Household furniture,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Garden furniture,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,Lighting equipment,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Other furniture and furnishings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,Carpets and other floor coverings,100,101.0213955,102.4513493,105.031717,105.1069777,105.9886034,106.1176218,106.2573917,104.1178368,104.7736802,106.2681432,106.3219009,107.3217934,107.1820234,106.3111493,107.031502,106.7627137,108.3754435,107.6765939,108.3539404,107.1282658,107.7088485,107.9668853,108.3431889
Estonia,Carpet and rugs,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Other floor coverings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Services of laying of fitted carpets and floor coverings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,"Repair of furniture, furnishings and floor coverings",:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,Household textiles,100,102.2222222,103.5683761,101.5064103,103.2264957,102.3931624,102.6495726,103.9850427,104.732906,104.0277778,105.6623932,106.8269231,104.8611111,104.3482906,104.8397436,107.4358974,106.6773504,106.7307692,105.0213675,106.0576923,109.5833333,108.8461538,108.9636752,108.6752137
Estonia,Furnishings fabrics and curtains,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Bed linen,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Table linen and bathroom linen,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Repair of household textiles,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,Other household textiles,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,Household appliances,100,100.1688854,99.71190145,100.7848202,100.4867872,100.4569839,99.95032784,100.3179018,99.9403934,99.54301609,99.5132128,99.58275382,98.82773694,98.53963839,98.79793364,99.30458971,98.97675343,99.29465528,99.92052454,99.65229485,99.82118021,99.85098351,99.66222929,99.49334393
Estonia,Major household appliances whether electric or not and small electric household appliances,100,100.1787488,99.71201589,100.8043694,100.4965243,100.4667329,99.95034757,100.3177756,99.94041708,99.53326713,99.50347567,99.58291956,98.77855015,98.48063555,98.74875869,99.26514399,98.93743793,99.24528302,99.88083416,99.61271102,99.79145978,99.82125124,99.632572,99.46375372
Estonia,Major household appliances whether electric or not,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,"Refrigerators, freezers and fridge-freezers",:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,"Clothes washing machines, clothes drying machines and dish washing machines",:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Cookers,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,"Heaters, air conditioners",:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Cleaning equipment,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Other major household appliances,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,Small electric household appliances,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Food processing appliances,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,"Coffee machines, tea-makers and similar appliances",:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Irons,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Toasters and grills,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,Other small electric household appliances,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,Repair of household appliances,100,100,100,100,100,100,100,100,100.1021764,100.1021764,100.1021764,100.1021764,102.1763564,102.1763564,102.1763564,102.1763564,102.1763564,102.1763564,102.1763564,102.1763564,102.1763564,102.1763564,102.1763564,102.1763564
Estonia,"Glassware, tableware and household utensils",100,99.57243205,100.9874784,100.9263972,101.8935152,100.7635142,100.916217,101.8222539,101.8731548,102.636669,101.9240558,102.0665784,102.850453,102.6468492,100.9569378,101.5881095,102.2396417,101.8018935,101.6797312,99.13468391,101.2725237,102.0563982,102.9522549,102.4534256
Estonia,"Glassware, crystal-ware, ceramic ware and chinaware",:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,"Cutlery, flatware and silverware",:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Non-electric kitchen utensils and articles,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,"Repair of glassware, tableware and household utensils",:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,Tools and equipment for house and garden,100,100.080024,99.53986196,99.61988597,99.73992198,100.380114,100.380114,100.450135,100.240072,99.80994298,99.52985896,99.66990097,99.89996999,99.89996999,100.020006,100.9102731,99.78993698,99.959988,99.80994298,99.31979594,99.62988897,99.89996999,100.320096,100.9002701
Estonia,Major tools and equipment,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Motorized major tools and equipment,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,"Repair, leasing and rental of major tools and equipment",:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Small tools and miscellaneous accessories,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Non-motorised small tools,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Miscellaneous small tool accessories,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Repair of non-motorised small tools and miscellaneous accessories,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,Goods and services for routine household maintenance,100,101.5453691,100.8666597,101.3365354,101.6915527,100.5951759,100.0835335,100,101.8168529,102.4224705,102.5790958,102.0570116,102.9027879,103.5397306,103.2995719,103.6963559,103.6963559,103.6859142,104.6256657,105.7951342,105.0537747,104.1557899,106.0144095,106.557377
Estonia,Non-durable household goods,100,101.5264798,100.7372793,101.2772586,101.6926272,100.4361371,99.81308411,99.71962617,101.8068536,102.3987539,102.1495327,101.5472482,102.4818276,103.2294912,102.8141225,103.2814123,103.2814123,103.271028,104.3509865,105.1609553,104.2056075,103.1671859,105.1194185,105.7424714
Estonia,Cleaning and maintenance products,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Other non-durable small household articles,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Domestic services and household services,100,101.7426128,101.7426128,101.7426128,101.7101418,101.6993181,101.8833207,101.9157918,101.9157918,102.58686,105.3793701,105.4226648,105.7040805,105.7040805,106.4942093,106.4942093,106.4942093,106.4942093,106.4942093,109.946964,110.6180323,110.6180323,111.8735794,111.8735794
Estonia,Domestic services by paid staff,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,Cleaning services,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Hire of furniture and furnishings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,Other domestic services and household services,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,Health,100,100.3242678,100.6066946,100.4288703,101.3807531,101.6213389,101.9560669,101.7573222,101.9560669,101.9142259,102.0920502,102.3117155,103.5460251,104.0899582,104.1213389,104.2991632,104.6025105,104.5188285,105.3870293,105.0104603,105.251046,104.6757322,105.0104603,104.7384937
Estonia,"Medical products, appliances and equipment",100,100.3800719,100.287622,99.86646122,101.2634823,101.4791988,101.8798151,101.5716487,101.8695429,101.5305598,101.8079096,102.1571649,102.2804314,102.7940421,102.6194145,102.5577812,102.7940421,102.6707756,103.9239856,103.3384694,103.6774525,102.1982537,102.116076,101.6949153
Estonia,Pharmaceutical products,100,100.4110997,100.2055498,99.61973279,101.2435766,101.4491264,101.8807811,101.5107914,101.8602261,101.4285714,101.7266187,102.1377184,102.3227133,102.9188078,102.713258,102.5693731,102.7749229,102.651593,104.1726619,103.5457348,103.8848921,102.1377184,101.9732785,101.6341213
Estonia,"Other medical products, therapeutic appliances and equipment",100,100.2151419,100.8810573,101.5162381,101.4137896,101.7211351,101.8645631,101.9875013,101.9465219,102.2231329,102.3255814,102.284602,102.0387255,102.0797049,102.0797049,102.5509681,102.9607622,102.8173343,102.4792542,102.1719086,102.4997439,102.6124373,102.9710071,102.1309292
Estonia,Other medical products,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Pregnancy tests and mechanical contraceptive devices,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Other medical products n.e.c.,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Therapeutic appliances and equipment,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Corrective eye-glasses and contact lenses,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Hearing aids,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,Repair of therapeutic appliances and equipment,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,Other therapeutic appliances and equipment,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Out-patient services,100,100.2577873,101.5359828,101.8689581,102.0730397,102.4382385,102.7389903,102.7389903,102.7282492,103.3941998,103.3941998,103.3941998,104.4897959,105.2846402,105.8754028,106.6595059,107.2287863,107.2180451,107.4006445,107.4006445,107.4865736,108.9688507,110.4511278,110.4511278
Estonia,Medical services and paramedical services,100,100.8920607,104.3933988,104.3041927,104.3933988,104.4714541,104.4714541,104.426851,104.3933988,104.9063336,104.9063336,104.9063336,107.7832293,109.6788582,110.14719,111.7975022,112.0539697,112.0539697,112.1989295,112.1989295,112.1989295,112.6561106,112.6561106,112.6561106
Estonia,Medical services,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,General practice,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,Specialist practice,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Dental services,100,100.0317763,100.4978286,100.9956572,101.2392755,101.7053278,102.1078276,102.1290118,102.1290118,102.8492744,102.8492744,102.8492744,103.3047347,103.6966423,104.3215761,104.7876284,105.4655227,105.4549306,105.6561805,105.6561805,105.7726936,107.6369029,109.6599936,109.6599936
Estonia,Paramedical services,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Services of medical analysis laboratories and X-ray centres,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,"Thermal-baths, corrective-gymnastic therapy, ambulance and hire of therapeutic equipment",:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,Other paramedical services,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Hospital services,100,100,100,100,100,99.98892212,99.98892212,99.98892212,99.98892212,99.98892212,99.98892212,99.98892212,110.8673978,110.7676969,110.7676969,110.7676969,110.7676969,110.7676969,110.7676969,110.7676969,110.7676969,110.7676969,110.7676969,110.7676969
Estonia,Transport,100,99.72038401,101.4912853,100.7270016,100.0093205,100.3262187,100.4660267,99.860192,98.46211203,99.36620375,96.03877342,95.3024513,91.87249511,92.71134309,95.62866996,94.83642464,95.47954143,96.45819741,94.61273185,93.7832044,90.19479914,92.48765029,91.13617299,89.27206636
Estonia,Purchase of vehicles,100,98.29623523,98.07639461,97.69167354,98.10387469,97.22451223,96.28102959,96.63827059,95.14518641,94.85206559,94.69634515,94.32994412,93.89026289,93.51470184,92.8918201,92.30557846,92.02161766,91.5361363,91.37125584,90.97737474,90.8582944,90.45525327,89.8232115,89.53925071
Estonia,Motor cars,100,98.17999818,97.65219765,97.22449722,97.48839749,96.60569661,95.85039585,96.34179634,94.84939485,94.53999454,94.33069433,93.94849395,93.47529348,93.14769315,92.26499226,91.51879152,91.25489125,90.82719083,90.74529075,90.47229047,90.30849031,89.7988898,89.21648922,88.96168896
Estonia,New motor cars,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Second-hand motor cars,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,"Motor cycles, bicycles and animal drawn vehicles",100,101.8274449,111.0975745,112.2383431,117.4880939,116.6685126,109.5248643,105.8256728,104.3194152,104.4412449,106.0582567,105.9918042,106.8113855,104.9396389,112.7921143,117.6874515,116.6352863,114.4423524,111.1418762,107.0550449,108.5613025,111.451988,109.4473364,108.0629084
Estonia,Motor cycles,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,Bicycles,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Animal drawn vehicles,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,Operation of personal transport equipment,100,100.8258592,99.75135423,100.0177604,99.45830743,100.4706509,100.5416926,98.75677116,98.53476601,97.60234437,96.04830832,90.10745049,84.84148832,88.87310186,91.82133025,92.4784655,93.90817867,94.28114732,92.3363822,88.68661753,85.58742563,84.08667081,86.17351923,82.55039517
Estonia,Spare parts and accessories for personal transport equipment,100,99.97065728,99.10015649,98.64045383,98.64045383,98.64045383,98.81651017,98.7187011,98.67957746,98.16118936,97.45696401,98.12206573,98.62089202,98.56220657,98.15140845,97.93622848,97.43740219,97.0657277,97.04616588,97.42762128,97.61345853,97.96557121,97.96557121,97.93622848
Estonia,Tyres,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Spare parts for personal transport equipment,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Accessories for personal transport equipment,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Fuels and lubricants for personal transport equipment,100,101.079349,99.7048655,100.0505945,99.24108272,100.5481069,100.691458,98.27135509,97.85816679,96.67762881,94.63698457,86.49127245,79.36588245,84.57711443,88.47288979,89.25710431,91.16282992,91.55915339,88.97040223,84.07116958,79.98144869,77.92393962,80.6982039,75.84956573
Estonia,Diesel,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Petrol,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Other fuels for personal transport equipment,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,Lubricants,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Maintenance and repair of personal transport equipment,100,100,100,100.4290498,100.7220594,101.1406446,100.6802009,100.8162411,101.5906237,101.412725,101.611553,101.8836333,102.2394307,103.1289242,103.3696107,104.1753872,104.4160737,105.4206781,105.4206781,105.5881122,105.4206781,105.4206781,105.4206781,105.7450816
Estonia,Other services in respect of personal transport equipment,100,100.4189659,100.7357449,100.9605559,100.9605559,100.9912119,100.9912119,100.9912119,100.9912119,101.0933987,101.0933987,101.0933987,101.6860822,101.7065195,102.0028612,102.1765788,102.1970161,102.1765788,102.3707337,102.3707337,102.1765788,102.4422645,102.4627018,102.4627018
Estonia,"Hire of garages, parking spaces and personal transport equipment",:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Toll facilities and parking meters,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,"Driving lessons, tests, licences and road worthiness tests",:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Transport services,100,99.18300654,107.5980392,104.7283497,102.7062908,102.9718137,104.2279412,104.7079248,101.4195261,106.5257353,97.27328431,104.9530229,101.7871732,98.35580065,104.6262255,101.123366,101.3582516,104.7385621,101.4808007,105.0245098,97.27328431,108.6499183,100.7148693,100.3472222
Estonia,Passenger transport by railway,100,99.90872211,107.505071,107.9310345,107.2515213,96.02434077,93.21501014,94.03651116,92.81947262,96.38945233,100.851927,104.6957404,102.3326572,101.5415822,101.5415822,101.5415822,101.2576065,101.2576065,101.2576065,101.2576065,101.2576065,101.2576065,101.2576065,101.2576065
Estonia,Passenger transport by train,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Passenger transport by underground and tram,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,Passenger transport by road,100,99.96035286,99.85132322,99.61344038,99.7323818,100.7433839,100.7433839,101.0308257,100.0892061,100.0594707,100.0594707,100.0594707,99.77202894,99.81167608,99.81167608,100.0297354,100.0693825,100.7334721,100.5451482,99.37555754,98.0672019,97.46258301,97.22470017,96.50113986
Estonia,Passenger transport by bus and coach,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Passenger transport by taxi and hired car with driver,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Passenger transport by air,100,94.82373386,138.1578947,121.9836147,112.2269116,115.590864,121.4746773,131.2189672,115.1564052,139.1137041,98.53525323,130.623138,113.071003,101.1916584,136.8917577,117.7383317,117.1425025,131.5789474,117.8128103,137.4627607,105.8093347,160.203575,126.2164846,124.4414101
Estonia,Domestic flights,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,International flights,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Passenger transport by sea and inland waterway,100,100.5803777,101.2620912,101.5568862,100.1289728,101.0225702,103.2243206,96.21372639,96.7941041,99.50253339,87.55412252,95.64256103,100.7646246,96.8770152,89.00967296,92.04974666,93.94748964,93.51450944,92.74988485,91.4785813,90.34546292,88.93597421,87.04744357,88.76093966
Estonia,Passenger transport by sea,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100
Estonia,Passenger transport by inland waterway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,Combined passenger transport,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Estonia,Other purchased transport services,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,"Funicular, cable-car and chair-lift transport",:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,Removal and storage services,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,Other purchased transport services n.e.c.,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,Communications,100,99.809981,99.719972,99.559956,98.85988599,98.37983798,97.85978598,98.22982298,97.35973597,98.46984698,98.11981198,100.080008,99.919992,99.869987,99.689969,99.769977,99.919992,99.739974,99.779978,99.589959,100.620062,101.760176,99.779978,99.669967
