Country,Good type,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15
Belgium,Breakfast cereals,113.1808279,113.0421866,112.6460685,112.6856803,112.962963,107.3083779,105.674391,102.6836997,101.5745692,100.5545653,99.75242622,99.70291147,100,99.41572589,99.5741731,99.40582294,99.5345613,100.2574767,100.2376708,99.74252327,99.00970489,97.29649436,96.43493761,97.44503862
Belgium,Other cereal products,98.68555125,98.98104748,99.67393519,100.1222743,100.0713267,100.3668229,100.3770124,100.2445486,99.80639902,99.27654371,98.89953128,98.6244141,100,100.0203791,100.9068677,101.5691869,102.3639698,102.1805584,102.7511718,103.0976157,100.9578154,102.3639698,102.618708,103.9127777
Belgium,Meat,99.96984318,100.6433454,100.4322477,100.1306795,100.6735022,100.5327704,100.4724568,100.8343386,100.4121431,100.0402091,100.1507841,100.1708886,100,100.3417772,100.4423,100.0402091,100.6634499,100.6634499,100.8041817,100.4724568,100.7639727,100.6433454,100.3920386,101.0454363
Belgium,Beef and veal,98.73709532,99.32845545,99.15806355,98.91751027,99.62914704,99.62914704,99.6792623,99.81958505,99.51889345,99.8496542,99.96993084,99.73940062,100,100.2405533,100.1503458,99.39861682,99.73940062,100.4710835,100.5011527,100.8920517,100.3107146,100.8820287,99.91981558,100.2405533
Belgium,Pork,100.8637334,101.4226197,101.8290824,102.4794228,101.4835891,102.3473224,102.4692613,102.6521695,102.0424754,101.5343969,100.9958338,100.8840565,100,101.2092267,102.0119907,100.8129255,102.5505538,102.4794228,102.804593,101.4734275,100.9348643,100.9755106,101.9815059,102.1542526
Belgium,Lamb and goat,95.0668239,94.49685535,91.79441824,89.90762579,93.53380503,93.89740566,95.33215409,97.11084906,96.47209119,94.88011006,96.53105346,91.6961478,100,97.56289308,100.3734277,88.9052673,97.88718553,100.9335692,101.7000786,100.7272013,101.4740566,95.24371069,97.86753145,96.59001572
Belgium,Poultry,105.2938272,103.8716049,104.2567901,103.2197531,104.1580247,103.8617284,102.6074074,102.8049383,102.5975309,102.4197531,101.7283951,102.9925926,100,99.25925926,100.8296296,100.0493827,99.05185185,100.2962963,100.5432099,94.85432099,99.60493827,96.78024691,96.3654321,97.56049383
Belgium,Other meats,92.46376812,98.85057471,94.82258871,93.74312844,98.14092954,96.19190405,96.8015992,98.43078461,97.2113943,94.31284358,93.14342829,95.67216392,100,100.3298351,96.59170415,98.77061469,99.990005,101.4692654,101.2693653,102.2788606,101.0294853,100.3098451,96.86156922,100.5097451
Belgium,Edible offal ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Belgium,"Dried, salted or smoked meat ",99.62940705,99.98998397,100.3104968,100.2604167,100.1302083,100.1602564,99.77964744,99.88982372,100.0901442,99.90985577,100.0300481,99.81971154,100,99.88982372,99.89983974,100.0400641,100.2604167,100.0901442,100.2904647,100.3505609,99.88982372,100.3004808,100.3505609,100.5809295
Belgium,Other meat preparations,100.6900051,101.3394216,101.3292745,101.1364789,101.3089802,101.1466261,101.3495687,101.7250127,100.9538305,100.6392694,101.1770675,101.0958904,100,101.0553019,101.2075089,101.2582445,101.7656012,100.7711821,100.8625063,101.4713343,101.745307,102.2932522,102.2932522,102.9426687
Belgium,Fish and seafood,100.7242782,100.0198432,99.54360552,99.91070543,100.1091378,101.7759698,102.8078182,103.4824883,100.416708,100.4663161,99.73211628,99.43446771,100,99.36501637,98.98799484,98.18434368,98.44230578,98.87885703,99.33525151,99.37493799,99.43446771,99.52376228,99.42454609,99.64282171
Belgium,Fresh or chilled fish ,98.63528481,96.06408228,93.61155063,93.18631329,96.11352848,97.47824367,97.11234177,98.35838608,97.6068038,97.74525316,96.79588608,97.2903481,100,97.53757911,96.36075949,97.12223101,97.39912975,98.68473101,98.11115506,100.1582278,100.3461234,100.5537975,99.77254747,100.6625791
Belgium,Frozen fish ,93.90695348,95.10755378,95.57778889,97.35867934,98.34917459,98.64932466,99.08954477,99.87993997,100.5102551,100.8704352,101.1705853,101.0605303,100,99.6198099,99.78989495,99.47973987,100.08004,100.4502251,100.170085,100.5602801,100.08004,100.3201601,100.2701351,99.77988994
Belgium,Fresh or chilled seafood ,112.3480797,110.8118619,111.5702479,113.8454059,109.5867769,115.1093826,121.6237239,122.4404473,105.1531356,105.6587263,102.8779776,100.661157,100,100.476422,100,96.29557608,96.57754011,96.69421488,97.76373359,96.77199806,94.91492465,95.32328634,95.59552747,96.31502188
Belgium,Frozen seafood ,91.79182311,95.71339174,97.32999583,97.65331665,98.3521068,98.44597413,98.38339591,98.14351272,98.22695035,97.86191072,98.95702962,99.08218607,100,99.91656237,102.6178557,101.971214,103.3166458,105.8406341,105.7154777,106.6020025,106.7375887,106.2056738,106.3412599,106.2995411
Belgium,"Dried, smoked or salted fish and seafood",97.37075332,97.75480059,98.12900049,97.64647957,97.95174791,98.73953717,98.68045298,99.2516002,98.93648449,100.1378631,99.32053176,98.48350566,100,100.0295421,99.32053176,97.49876908,98.69030034,95.75578533,99.34022649,97.72525849,97.97144264,98.63121615,98.66075825,98.05022157
Belgium,Other preserved or processed fish and seafood and fish and seafood preparations,102.7577938,102.7877698,102.9276579,102.6978417,101.4388489,102.1682654,102.3181455,102.2482014,102.3281375,101.2789768,101.3888889,101.4188649,100,100.6794564,100.6195044,100.009992,99.31055156,99.77018385,100.3796962,98.54116707,100.1998401,99.64028777,100.1298961,99.76019185
Belgium,"Milk, cheese and eggs",100.9156962,101.1545735,100.9654623,101.9607843,102.0503633,102.0205036,102.1498955,102.1200358,101.6522345,101.1247138,100.8758833,100.3384095,100,99.71135662,99.51229223,98.96486513,98.76580074,98.93500547,99.19378919,99.04449089,98.3477655,100.2488305,100.7763511,100.905743
Belgium,Fresh whole milk ,106.9872123,107.5294118,107.8056266,107.9897698,107.8976982,108.112532,107.7237852,107.887468,106.1790281,104.4092072,103.7544757,100.2762148,100,99.43734015,99.35549872,98.5370844,98.86445013,97.58567775,97.657289,97.29923274,97.18670077,112.0306905,115.028133,114.6496164
Belgium,Fresh low fat milk ,108.0289,108.3850616,108.7513992,109.148265,108.8429836,108.252773,108.1510125,107.8864353,106.9400631,105.6171772,104.6402768,101.4144703,100,97.75109392,98.21919202,97.57810115,98.02584716,97.25246769,96.24503918,95.9601099,95.59377226,111.9059733,116.3936094,116.2002646
Belgium,Preserved milk,99.35600724,98.26926947,97.83658684,98.35983095,98.26926947,97.52465285,97.96739787,99.04407325,98.91326223,98.5510163,99.22519622,99.92956329,100,99.90943852,100.2515597,100.7345542,100.8955524,100.8049909,100.6540551,101.0565506,100.8351781,100.4829946,100.7647414,101.1068625
Belgium,Yoghurt,100.1410153,101.1885576,100.9669621,101.5108783,101.7022562,101.3900081,101.8936342,102.0547945,102.1655923,101.1784851,101.6317486,101.2792103,100,100.9568896,101.0072522,100.3626108,100.7655117,100.7352941,101.0374698,100.886382,100.5338437,100.5539887,100.7352941,101.1281225
Belgium,Cheese and curd,100.5954744,100.605399,100.2282652,101.4291385,101.419214,101.419214,101.5283843,101.2207225,100.9626836,100.6649464,100.4267566,100.2580389,100,99.67248908,99.79158396,99.43429933,98.9976181,99.33505359,99.50377134,99.35490274,98.53116316,98.68003176,98.82890036,98.81897578
Belgium,Other milk products,98.43901493,98.7104906,98.75896839,99.94182664,100.0387822,100.1939112,100.5235602,101.1052938,100.5526469,100.4266046,99.83517549,99.49583091,100,99.76730657,98.10936591,96.94589878,96.32538297,96.77137871,96.52898972,96.04421175,94.56079116,95.74364941,96.28660074,96.39325189
Belgium,Eggs,100.3441644,100.6174714,100.6174714,101.700577,102.9152748,103.2594392,102.8950299,103.1379694,101.2551878,100.3441644,100.2024496,100.0506124,100,99.50399838,98.7043223,98.41077032,98.80554712,99.24081385,102.6824577,103.4213989,104.1198502,103.654216,102.4192732,103.7149509
Belgium,Oils and fats,101.1036857,101.4985824,101.9846092,101.7517213,101.9339814,101.6605913,101.6403402,101.2960713,100.9518023,99.7873633,99.5544755,99.46334548,100,99.91899554,101.4783313,101.7719725,100.2632645,100.891049,102.1871203,101.873228,102.0251114,101.1239368,101.873228,101.6707169
Belgium,Butter,99.96043913,100.9395708,101.5527643,100.8802295,101.3747404,100.9890219,101.5923252,101.3351795,101.1274849,99.86153694,99.7329641,99.87142716,100,99.03075858,100.2868163,101.1274849,97.16150727,99.13955098,99.40658689,98.86262486,98.506577,97.39887252,98.42745525,97.4977747
Belgium,Margarine and other vegetable fats,102.0875151,101.926937,102.9104777,103.4022481,103.3721397,103.3520674,103.0610197,102.5792854,102.0574067,100.9333601,100.4516259,100.4215175,100,100.3713368,99.75913288,99.4981935,99.58851867,100.2509033,101.4150943,101.1441188,101.4853473,100.4014452,99.8996387,100.5319149
Belgium,Olive oil,104.2889883,104.1689403,103.4595656,103.0666812,102.630143,101.746153,101.2113936,100.7093747,100.0545673,98.24293354,98.50485649,97.10793408,100,101.1786533,108.6434574,108.4579286,108.5343228,106.1442759,111.4700426,111.2845138,112.2339845,113.0088399,114.3075412,114.3402816
Belgium,Other edible oils,99.38334007,99.72705216,100.2021836,100.0202184,100.3841488,100.4549131,99.88879903,99.68661545,99.59563283,99.17104731,98.68580671,99.0800647,100,100.1617469,100.5155681,100.849171,101.1625556,101.2737566,101.5669228,101.5669228,101.9409624,100.3437121,101.860089,101.8701981
Belgium,Other edible animal fats,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Belgium,Fruit,107.3700717,106.1939964,108.7925627,121.6397849,113.1272401,115.625,109.4646057,104.0658602,98.31989247,102.1729391,99.52956989,101.1536738,100,105.2643369,109.0725806,120.4637097,121.3709677,126.0752688,113.250448,109.4422043,109.6326165,112.1191756,108.4565412,108.9605735
Belgium,Fresh or chilled fruit ,108.4164024,107.2156774,110.1608518,124.9773448,115.2129588,117.9995469,110.9198006,104.7236067,98.22156774,102.6053466,99.53556865,101.3932941,100,105.7770729,110.0815587,122.9723607,123.9465338,129.3044857,114.6352515,110.2514726,110.5006797,113.196647,108.9941097,109.6511101
Belgium,Frozen fruit ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Belgium,Dried fruit and nuts,99.28880643,99.0105133,99.19604205,98.77344877,98.58792002,99.16512059,99.35064935,99.19604205,98.47454133,98.95897753,99.07235622,99.25788497,100,101.5254587,101.8346733,102.6077098,103.1024531,102.7520099,103.3704391,103.7724181,103.4425892,104.5866832,105.3287982,104.5351474
Belgium,Preserved fruit and fruit-based products,102.5066232,99.50071327,99.78601997,99.28673324,99.67393519,99.8369676,99.8777257,99.9592419,99.92867332,99.64336662,100.1018953,99.90829427,100,101.3959649,101.2125535,101.2940697,101.5488078,102.0786631,102.7715508,102.7002242,102.7002242,103.1078052,101.8646831,102.0786631
Belgium,Vegetables,105.5025151,101.8478596,99.8460117,103.2337542,94.1587106,92.95760189,97.12555179,86.72620881,89.28241454,86.64408172,92.92680423,95.30848989,100,101.44749,97.34113541,109.3419567,103.4082743,100.8212709,102.4124833,100.9341957,102.5972693,105.8412894,105.4717175,102.2995586
Belgium,Fresh or chilled vegetables other than potatoes and other tubers ,102.7080958,97.95705055,94.79285443,99.73394147,85.02470544,83.27632079,87.88483466,72.5104523,78.63930065,75.24705435,86.24097301,90.79247434,100,102.6130749,95.0209046,109.9391866,98.43215507,91.60965412,87.87533257,83.95096921,87.65678449,95.97111365,96.18015964,91.01102242
Belgium,Frozen vegetables other than potatoes and other tubers ,100.0693756,99.30624381,100,100.5153617,100.5351833,100.6838454,100.7433102,101.0208127,100.8325074,100.9117939,100.3766105,100.0099108,100,100.1684836,100.3072349,100.2180377,99.37561943,100.3567889,99.96035679,100.5054509,100.3865213,96.73934589,95.7086224,95.57978196
Belgium,"Dried vegetables, other preserved or processed vegetables ",99.57330082,99.32947272,99.20755867,99.93904297,99.61393884,99.73585289,99.5225033,99.45138677,99.2685157,99.58346033,99.29899421,99.78665041,100,100.0507975,100.1930306,100.8635579,101.0667479,101.9099868,102.0826984,102.6008331,102.7532256,102.8243422,102.417962,102.3671645
Belgium,Potatoes,128.8777131,123.5442033,122.6045527,125.1058761,122.7501323,121.4399153,132.0142933,122.2472208,113.1286395,107.9804129,106.339333,104.3673902,100,100.1191106,100.6484913,121.9692959,125.4499735,132.7024881,154.9629434,158.3642139,155.7173107,148.332451,145.4870302,144.4017999
Belgium,Crisps ,94.94077494,94.44890584,94.38867697,94.22806665,93.72615941,93.64585425,93.39490062,93.75627384,97.29973901,97.79160811,99.15679582,98.28347721,100,99.32744429,100.3412969,100.1806866,100.4015258,99.67877936,100.6725557,101.867095,101.4856455,99.86950412,100.692632,100.0501907
Belgium,Other tubers and products of tuber vegetables,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Belgium,"Sugar, jam, honey, chocolate and confectionery",98.16769568,98.32702649,98.24736108,98.98426608,99.20334595,99.31288588,99.40250946,99.17347142,98.88468433,98.69547899,98.73531169,98.90460068,100,99.74108743,100.1792472,100.3883689,99.66142203,99.37263493,99.5917148,99.44234216,99.02409879,99.21330412,99.13363872,99.23322047
Belgium,Sugar,99.69554387,99.64018821,99.58483255,99.511025,99.4464434,99.29882831,99.17889104,99.00359812,98.51462312,98.38545991,98.85598302,99.54792878,100,98.36700803,97.24144294,96.45723775,91.89039579,91.03238306,90.00830335,89.13183873,88.52292647,88.28305194,88.00627364,88.17234062
Belgium,"Jams, marmalades and honey ",103.0604134,102.3946741,102.6728935,102.2853736,101.5500795,101.2718601,101.122814,100.6259936,100.5961844,100.0596184,99.99006359,100,100,99.18521463,99.35413355,99.22496025,99.30445151,99.20508744,99.2945151,99.25476948,99.40381558,99.32432432,99.46343402,99.36406995
Belgium,Chocolate,95.51565008,95.86677368,95.5959069,96.89004815,96.84991974,97.22110754,97.66252006,97.36155698,97.22110754,97.0505618,97.30136437,97.81300161,100,99.78932584,100.8727929,101.3443018,100.1404494,100.2006421,100.5216693,100.4715088,99.83948636,100.1504815,100.2407705,100.2808989
Belgium,Confectionery products,98.80257298,99.28748144,99.32706581,100.1781296,101.2370114,101.08857,100.9500247,100.8411677,100.0890648,100.0296883,99.93072736,99.54477981,100,100.0890648,99.73280554,99.45571499,99.60415636,98.70361207,99.07966353,98.75309253,98.27808016,98.24839189,97.60514597,97.97130134
Belgium,Edible ices and ice cream,101.354767,101.0817915,101.1222323,101.0919017,101.6985138,101.7187342,101.2839956,101.304216,101.1828935,100.9705793,100.4751795,100.353857,100,99.9595592,100.4145182,101.1828935,101.4154282,100.9806895,101.2233343,101.2738854,101.2233343,101.708624,101.9209382,101.9209382
Belgium,Artificial sugar substitutes ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Belgium,Food products n.e.c.,101.4258267,101.193245,101.4865002,101.6078471,101.6381838,101.6078471,101.3247042,100.9910001,100.7685307,100.3337041,100.0606735,99.94943877,100,99.67640813,100.0707857,101.314592,101.4359389,101.3651532,101.8202043,101.5168369,101.5471736,101.4865002,101.4966124,101.7291941
Belgium,"Sauces, condiments",103.3698982,102.3025991,102.1741279,101.7887143,102.2334223,101.6997727,101.3143591,100.4644728,100.6127088,100.4150608,99.64423362,99.26870244,100,99.02164245,98.82399447,99.05128965,99.24893764,98.65599368,98.83387687,98.41881609,98.73505287,98.70540567,98.2508153,98.1421089
Belgium,"Salt, spices and culinary herbs",98.07173544,98.32151064,99.18073734,99.12079129,99.29063843,99.42052153,99.5004496,99.45049455,99.34059347,99.34059347,99.43051254,99.92007194,100,100.0899191,99.99000899,100.3496853,100.7792986,100.2098112,99.31062044,99.25067439,99.32061145,99.53042262,99.91008093,100.1798381
Belgium,Baby food ,102.1627084,102.6376958,103.3451238,103.9919151,103.7796867,103.7493684,103.4967155,102.7589692,101.3946438,100.8489136,100.4143507,100.707428,100,100.5053057,100.9398686,100.6771097,100.8590197,101.3744315,101.8292067,101.6877211,101.4047499,101.2632643,100.9297625,101.2632643
Belgium,Ready-made meals ,97.69976998,97.71977198,98.05980598,98.16981698,98.67986799,99.05990599,99.24992499,99.40994099,99.48994899,99.509951,99.529953,99.719972,100,99.859986,99.869987,100.030003,99.769977,99.869987,100.120012,100.20002,100.190019,99.669967,100.240024,100.310031
Belgium,Other food products n.e.c.,106.8640931,106.4833421,106.7371761,107.2131148,106.0920148,105.817028,104.6747753,104.082496,103.3844527,101.8297197,101.4912745,100.6557377,100,99.4923321,101.3114754,106.3035431,106.8429402,106.9804336,108.6832364,107.678477,107.5832893,108.1649921,107.6679006,108.4717081
Belgium,Non-alcoholic beverages,98.2966643,98.25610869,98.00263611,98.70222042,98.6211092,98.45888675,99.06722093,98.85430396,99.22944337,99.21930447,99.41194363,99.45249924,100,100.2737504,100.4562506,101.1862516,101.4295853,101.7945858,101.8351414,101.6019467,101.8452803,101.8554192,102.2204198,102.190003
Belgium,"Coffee, tea and cocoa",97.08253766,97.01888394,96.33991088,97.24167197,96.83853172,97.10375557,99.48016126,100.0212179,100.1379164,99.32102695,99.88330151,99.5862508,100,102.7052833,103.4054742,105.8030978,105.9728411,108.296202,107.8824528,108.5614258,107.9991513,107.3095693,107.9779334,107.1610439
Belgium,Coffee,96.14299153,95.93393958,95.11863698,96.18480192,95.81896101,96.14299153,98.89202467,99.55053831,99.82230584,98.7770461,99.43555974,99.05926623,100,102.8222013,103.3134734,104.4319013,104.3064702,106.3029163,105.6444026,106.491063,105.6444026,104.9127208,105.6025922,104.8395526
Belgium,Tea,101.8737319,102.9955842,102.971715,103.031388,102.6852846,102.9001074,103.1626686,103.1387994,102.2914429,103.0791264,103.0791264,103.3058838,100,103.1746032,105.8360186,118.4986275,120.7303974,125.6116482,126.2322473,125.5161714,127.0915384,126.5306122,127.1392768,125.8026017
Belgium,Cocoa and powdered chocolate,105.5155632,105.1809794,105.6777857,105.120146,103.5993106,102.4130589,102.1190307,101.6627801,100.9631958,100.8009733,100.8009733,100.628612,100,97.53624658,97.30305181,97.76944135,98.9861097,100.730001,103.3661158,104.4509784,104.0048667,104.1670891,104.3293116,104.0352834
Belgium,"Mineral waters, soft drinks, fruit and vegetable juices",98.55927964,98.52926463,98.36918459,99.01950975,99.00950475,98.75937969,98.97948974,98.58929465,99.02951476,99.1895948,99.29964982,99.41970985,100,99.57978989,99.6198099,99.86993497,100.130065,99.93996998,100.110055,99.6098049,100.08004,100.3001501,100.5902951,100.7803902
Belgium,Mineral or spring waters,97.72198036,98.1168371,97.40811987,98.9166751,99.23053559,98.61293915,99.05841855,97.69160676,98.38007492,98.16745975,98.95717323,99.12929027,100,99.05841855,101.6705477,101.3465627,101.0225777,100.8605852,101.7414195,100.3138605,101.6705477,102.0552799,102.5007593,102.6931254
Belgium,Soft drinks,98.57914749,98.53912347,98.55913548,98.8993396,98.68921353,98.52911747,98.42905743,98.63918351,98.98939364,99.42965779,99.31959176,99.58975385,100,100.10006,99.31959176,99.64978987,100.05003,100.060036,100.030018,99.80988593,100.010006,100.4702822,100.4702822,100.7504503
Belgium,Fruit and vegetables juices ,99.57668832,99.00570979,99.07462099,99.47824375,99.54715495,99.53731049,100.344556,99.56684387,99.92124434,99.83264422,99.6751329,99.31088797,100,98.79897618,97.74561922,98.51348691,99.16322111,98.3756645,98.16893089,98.13939752,98.19846426,97.53888561,98.3756645,98.32644221
Belgium,"Alcoholic beverages, tobacco and narcotics",96.85534591,97.42241468,98.51531086,99.5257243,99.86596556,100.0103103,100.0103103,100.1031034,100.0412414,99.90720693,100.0824827,99.69068976,100,100.6701722,101.7321373,102.8972059,103.1962058,103.4848954,103.443654,103.6807918,103.505516,103.5261367,105.6706877,105.4232395
Belgium,Alcoholic beverages,99.25174252,99.62074621,99.78474785,100.1845018,100.5227552,100.5740057,100.4920049,100.6457565,100.3792538,99.88724887,100.2255023,99.35424354,100,100.6867569,100.9942599,101.7937679,102.0807708,102.5522755,102.398524,102.5932759,102.1320213,102.0192702,106.6728167,106.098811
Belgium,Spirits,100.4942686,101.5353875,102.2925649,102.4818593,102.3451467,102.3346304,102.4713429,102.7132191,102.6606373,102.4608266,102.0191398,99.66347671,100,101.0621516,101.78778,102.6396046,103.4072983,102.9656115,102.9866442,103.6071091,103.6281418,103.0181933,118.088127,118.7927227
Belgium,Spirits and liqueurs,100.5261496,101.5994949,102.3571504,102.5360413,102.3992423,102.3781964,102.5149953,102.7675471,102.7149321,102.5044723,102.0625066,99.64221825,100,101.0838683,101.7994318,102.6728402,103.4620646,103.0095759,102.9990529,103.6304325,103.6725245,103.0306219,118.3415763,119.0571399
Belgium,Alcoholic soft drinks,99.11595395,99.40378289,100.0719572,100.390625,100.6578947,100.7092928,100.6784539,100.78125,100.6578947,100.5756579,100.5962171,100.2261513,100,100.2775493,101.2541118,101.2335526,101.3671875,101.4288651,102.1073191,102.3745888,102.1689967,102.4054276,109.2413651,109.6833882
Belgium,Wine,99.64585652,99.7976323,99.56490944,99.89881615,100.4755641,100.4755641,100.3237883,100.4856825,100.1011839,99.65597491,100.0910655,98.95780633,100,100.2731964,100.3237883,100.5463928,100.2529596,100.9612466,100.8499443,101.0826672,100.2934332,100.3844986,105.0895477,104.1384195
Belgium,Wine from grapes,99.78798587,99.92932862,99.6365472,99.93942453,100.3836446,100.3230692,100.0908632,100.3129732,99.92932862,99.4548208,100.0605755,98.9096416,100,100.1514387,100.0605755,100.3230692,100.0201918,100.6966179,100.5855628,100.8278647,99.98990409,100.1312468,104.8460374,103.8768299
Belgium,Wine from other fruits,98.29337668,99.23811459,99.41080861,99.54286875,99.7460382,100.0101585,100.1523771,100.4063389,100.4368143,100.538399,100.5180821,100.4672897,100,100.4063389,100.8533117,101.2799675,101.4932954,101.5847217,101.5542462,101.6253555,101.5644047,101.5237708,103.65705,103.464039
Belgium,Fortified wines,98.34813132,98.58558745,98.80239521,99.55606029,101.3111708,101.9306215,102.4468305,102.0958084,101.610572,101.4144126,100.3303737,99.19471402,100,101.38344,102.7359075,102.5294239,102.3745612,103.3760066,103.2624406,103.3760066,103.0353087,102.5707206,107.5779476,106.679744
Belgium,Wine-based drinks,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Belgium,Beer,98.17537275,98.75925347,99.49953081,100.0729851,100.1251173,100.260661,100.2710875,100.354499,100.260661,99.61422167,99.98957356,100.0208529,100,101.3554374,102.054009,103.920342,105.1610885,105.4530289,105.171515,105.171515,105.1819414,104.8482953,106.5269524,106.3184235
Belgium,Lager beer,97.09568939,97.75807602,98.6854173,99.92866606,99.96942831,99.97961887,100.3770509,100.2751452,100.0815245,99.69428309,99.95923775,99.7758076,100,100.8763885,101.4164883,101.8954448,101.9973505,101.8037297,102.0584938,102.2113523,102.1807806,102.007541,103.3425048,103.0775502
Belgium,Other alcoholic beer,99.85962639,100.3239391,100.7774538,100.2915452,100.345535,100.6910701,100.0971817,100.4535147,100.5291005,99.47089947,100.0215959,100.3995249,100,102.1056041,103.0450275,107.1158622,110.1392938,111.2190908,110.085304,109.8369507,109.9125364,109.3186481,111.5646259,111.4242522
Belgium,Low and non-alcoholic beer,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Belgium,Beer-based drinks,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Belgium,Tobacco,94.8720605,95.58686419,97.46192893,98.9744121,99.31627473,99.53382368,99.60634,99.65813737,99.7617321,99.90676474,99.96892158,99.96892158,100,100.6630063,102.3205221,103.8019269,104.1127111,104.2473842,104.2888221,104.5685279,104.6203253,104.7342795,104.8793121,104.9000311
Belgium,Cigarettes,95.0484836,95.87373633,97.85434289,99.02001238,99.36042913,99.58737363,99.64926759,99.69053022,99.75242418,99.90715907,99.96905302,99.96905302,100,100.7736744,102.4963895,103.3732205,103.6207964,103.693006,103.723953,103.9199505,103.9612131,104.0540541,104.1262637,104.1365793
Belgium,Cigars,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
